,id,text,sentiment
11752,3279,"@MELAOtreze E aquele segundo roubo do Nappon, com todo mundo se matando depois..... :(",0.0
847,848,"@tradertsmixer17 Obrigado por me seguir, em breve darei follow :) #TuitUtil https://t.co/0Js9UMVllT",1.0
13729,5256,@catagarreton Ídem :(,0.0
16609,8136,Bebi demais... Até cair. E no dia seguinte acordei com essa dor terrível no ombro. Não sei o que aconteceu :(,0.0
2064,2063,@JohnsonMagico Opa amigo :) haha,1.0
10859,2386,hoje é feriado e seria perfeito se tivesse brigadeiro :(,0.0
24990,16523,@93VOGUEBOY Você só some aqui. :(,0.0
20764,12295,"Amei a cor do meu cabelo, mas detestei dms ela ter cortado tanto :(",0.0
15338,6865,@vemdi4 @Twitter @Support @TwitterBrasil tadinho do migo :(,0.0
23039,14571,"Cade minha empregada pra fazer meu café da manhã ???
Ops... 
Não tenho empregada :(",0.0
19686,11215,@Nycts_ Facebook já foi melhor eu acho :(,0.0
22347,13879,"@ffcyani ai Amanda, voce vai me negar mesmo um latão? :( chateado.",0.0
25242,16775,Malvada gripe :(,0.0
17518,9045,@natddorigatti @dmartinnns perdemos uma soldada p dale em arroio :( um dia tb acho um mozão,0.0
14862,6389,alguém me da uma dessa pra pararem de grita comigo :( https://t.co/MosFhuAypO,0.0
25055,16588,@kaysantossss Amor to sem whats :( desinstalou do meu cel e n quer instalar mais.  Chama no Messenger ou dm pf,0.0
15480,7007,"O q dizer né? Semana começando muito top, sqn :(",0.0
3791,3790,@seriousloan respondi meu amor :),1.0
10654,2181,@DDlYEONS Hehe canda :(,0.0
16887,8414,Minha irmã vai pro RJ e eu to morrendo de inveja :(,0.0
3660,3659,@cafecomace e vc ainda pode ser preso olha que legal :),1.0
20935,12466,@alexsanderpq_ para tô sensível hj :(,0.0
7717,7716,Espero que tenhas gostado da surpresa :),1.0
19300,10828,oi gente :(,0.0
23780,15312,@rafafcanittas Eu tava jurando que ela ia performar agora dia 21 :(,0.0
20591,12122,minha otorrino disse q meu nariz por dentro tá a coisa mais terrível do mundo de tanta alergia... eu tenho q morar numa bolha :(,0.0
19705,11234,Minha cabeça parece que vai cair :(,0.0
25078,16611,socorro KKKKKSK :( https://t.co/JJms1VzDOC,0.0
10628,2155,so queria uma namorada :(,0.0
20495,12026,@AhETalDylan Única vantagem de um aluno de humanidades :(,0.0
23440,14972,to triste queria tá no rio :( paul daniel e candice já estão no meio de nós aaaaaaaa,0.0
5517,5516,@Jheniferffc me segue de volta :),1.0
722,723,"Se as vitórias nas finais forem alternadas, o Flu venceu o primeiro, Fla o segundo, então adivinhem o terceiro... :)",1.0
16086,7613,Começar a segunda/terça zuado é mto ruim. Bora pro trabson :(,0.0
18901,10429,Ô meu deus. :( /hug https://t.co/9ikG6CrNil,0.0
1312,1313,@saddrobot @astaribe hm ok ja vai me trocar por outros amigos :),1.0
17134,8661,"me ensina por favor pq eu não sei como parar, eu faço vozinha pra tudo :( https://t.co/xGOJbPUQ48",0.0
6723,6722,foo :) : f849b319-e6f7-4004-b486-a4202e498f67,1.0
4573,4572,sentei pra estudar e dei uma dormidinha bem grande :),1.0
15057,6584,@theraggedyboy 03:40 e nada aqui ainda tbm :(,0.0
19024,10552,@brunafries Que saudadeeeeee! Queria mt voltar :(,0.0
9541,1068,olha como era lindo esse homem :(,0.0
10240,1767,@lujissss @milenaitnb :( eu to ligada,0.0
23541,15073,mentira q o rappa vai parar :(,0.0
5163,5162,"Muita calma msm, pq já falta menos d dois meses para os exames :) https://t.co/KqyzfDjv0L",1.0
9996,1523,"Quando chega uma msg sua
Opsnuncachegaentao :( https://t.co/1VjMUVKJne",0.0
7638,7637,@praiseabortx tudo bom? :),1.0
18412,9940,vc eh muito especial p mim :( https://t.co/vj7rPHDS1z,0.0
25739,17272,@raysan7osb saudades :(,0.0
15093,6620,Tô com muita sede mas to morrendo de preguiça de levantar :(,0.0
5130,5129,@reflesemi @portalselenabr @selenagomezbr sim! Não há qualquer indicação a dizer o contrário no regulamento :),1.0
24574,16107,me sinto super culpada quando falto aula :(,0.0
17481,9008,@FelipeBrayan7 @MarkooAur @AdautoJ81400035 Que seja assim mesmo :( :/,0.0
23991,15523,Distenção na coxa e a pior coisa ta lokooo :(,0.0
9635,1162,Clara queria tanto o follow do @Tez daí eu fui tentar pra ela mas ele já tinha parado. Tô me sentindo uma péssima amiga :(,0.0
5596,5595,@BD___Andrew a sugar daddy :),1.0
25693,17226,Eu acho que daria até meus rins por um munchkin :(,0.0
8213,8211,Quem acabou de chorar na sala? Eu msm :),1.0
12377,3904,"@meteorocl @buscaluan também te amo ❤, se cuida tu também :(",0.0
14499,6026,@994BEAR Saudades do meu anjinho :(,0.0
17273,8800,porque a gente sempre quer o que não pode ter?! :(,0.0
22515,14047,Não vou mais correr atrás de quem não dá um passo por mim... :(,0.0
23930,15462,af eu amo tanto a laura :(,0.0
7140,7139,@Damodien Pas de soucis ! :),1.0
3262,3261,"Primeiro: não votem antes das 13:00 :), segundo: NÃO TWEETEM DIRETO, ESPEREM DAR TEMPO DE RESPIRAR, vocês tem o dia todo #BBMAs",1.0
5280,5279,Sinto-me uma caracoleta feliz :),1.0
8061,8059,Maria bunura arrogante mimada dramática :) https://t.co/S0VvDcuJ4X,1.0
3164,3163,ouvindo Mano Walter :),1.0
23414,14946,O Mark Henry devia ter feito o Military Press :/ :( #NoMercy https://t.co/UmLaqF8eI2,0.0
8772,299,Achei que ia ser dessa vez :( https://t.co/gAF7ArLS0g,0.0
23025,14557,Meus ouvidos e minha garganta estão doendo :(,0.0
6928,6927,@IdeiasII Obrigada e para aí tb :-),1.0
15385,6912,@HS049 Dormi sim! Espero que você tenha dormido bem também. :( Tudo certinho por aí?,0.0
1509,1510,Gostei de um vídeo @YouTube https://t.co/cbC2g22KkrÃO DOS JOGOS DIFERENTOSOS!! BORA LITTLE NIGHTMARES PRIMEIRO :),1.0
10133,1660,alguém dorme abracad cmg :(,0.0
5047,5046,pqeq pessoas com avas engraçados me estão a seguir :),1.0
13914,5441,"@ProjetoJBFollow Não :(
BELIEVE TALENTFM
#BieberBBMAs",0.0
2887,2886,Hahaha. Difícil. Eu também gostaria. Mas mandaria Clippers pra OKC e Thunder pra Seattle. 40 anos &gt; 10 anos. :) https://t.co/5rsUItuQCA,1.0
7353,7352,"Da,da...:) https://t.co/phM2aJFgje",1.0
2214,2213,Obrigada. :),1.0
2855,2854,Sinto-me uma princesa com esta foto :),1.0
1286,1287,não vivo sem meus emojis :) &lt;3,1.0
21403,12934,"To desde as 18:00 tomando injeção, soro e fazendo inalação :(",0.0
21792,13323,Queria tanto um emprego :(,0.0
5954,5953,.@alexgostosona você é engraçada demais e é muito animada pra vida. não lembro de você de mal humor em nenhum momento :) é lindimais isso,1.0
12327,3854,bar :-( : 671e84a5-60f4-498a-80ce-d1b810e43ab4,0.0
953,954,Eu pago o uber pra você ir se fuder :),1.0
17115,8642,"#BTSBBMAs
Queria pedir pro Evaristo senpai votar :(",0.0
4293,4292,"@Carol_shiranui Sim você é uma delas 
Mas eu gosto de gente estranha 
Me identifico 
:)",1.0
20228,11757,@repubblica che chosa?O mama mia! :-(,0.0
7210,7209,@Miazga44 To ma sens :),1.0
5155,5154,@SrXamork Lindo bigote :),1.0
2693,2692,"Acabo de comprar outra passagem Aérea, desta vez para outro destino uhuu :)",1.0
3956,3955,"E deixar de besteira, seu sorriso é lindo! :) @lopinhoL https://t.co/KLkbcwMC80",1.0
8450,8448,Não sei se foi o primeiro CD do cantor Laércio Oliveira... Mas o CD que tem essa canção é o que mais gostei :) https://t.co/McE5qANByV,1.0
5324,5323,vou bater a minha cabeça na parece até explodir pra parar de pensar nisso :),1.0
7586,7585,@whatsfakebts Bom diaaaaaa :),1.0
11666,3193,"nossa jurava q hj era domingo , q amanhã Ainda podia acordar esse horário :(",0.0
16868,8395,tô toda dolorida :(,0.0
15381,6908,Descobri que mudaram minhas aulas e professores... to chateada :(,0.0
427,428,estou feliz por ter dado um salgadinho pro mendigo ... :),1.0
19884,11413,@lumarqs Queria a hidro mas tenho aula :( q hrs é?,0.0
7502,7501,"MANHÃ MAIS JÁ COMEÇOU E A LORA MAIS ANIMADA DO SEU RADIO CHEGOU PRA FAZER DA SUA SEMANA MAIS FELIZ :)
TATÁ... https://t.co/vvlsg2ZxY8",1.0
13367,4894,@LaurianeLivi @Andr3izes não vi ainda :(,0.0
23038,14570,que foto mais linda :( https://t.co/jWs21H11Ac,0.0
5543,5542,@paca19532 seguinos :-),1.0
8041,8039,"@Monique_Silva Se não for Didico, eu dou unfollow. :)",1.0
8339,8337,"@PaulaCrystalina @darth_thalon @ItsFoodPorn também a mim, mas olhar não faz :)",1.0
8890,417,"Tentando me manter pleno e confiante, mas os dias estão passando e, não sei como vou comprar meu ingresso para a Dangerous Woman Tour :(",0.0
14507,6034,Eu te amo :(,0.0
19751,11280,Vou ter que ir sozinha para casa :(,0.0
4198,4197,@sisabelle8811 @BTS_twt Nao pode usar imagens se nao o voto nao conta :),1.0
14072,5599,@alanzoka Ah nao :(,0.0
11091,2618,Nãooooo eu não quero este mês meu :(,0.0
12177,3704,@BLOCKBABES ata vc ta falando isso faz dias já &gt;:(,0.0
11405,2932,Ah eu sonhei né que... Ah disfarça eu não sonhei nada :(,0.0
22596,14128,"vivi pra ver um upset tão grande quanto esse da Chiefs, North não aguentou jogar tanto CS, todas partidas com overtime ou placar apertado :(",0.0
3300,3299,@ProjectDms5 Obrigada pela oportunidade :),1.0
2478,2477,devia estara a ler o livro de ing :),1.0
16046,7573,não vou ter dinheiro pra comprar livro esse mês :(,0.0
8359,8357,"Eliza Taylor única atriz principal. Os demais dos ""principais"" são apenas atores regulares. Não coloquem macho tbm só pq vc n aceita isso :)",1.0
19781,11310,@pqtereza queria poder abrir no trabalho :(,0.0
2222,2221,@Dri_0212 @LindsayVVoods O que aconteceu não importa mais.. o que deve ser feito e dar muitas forcas a ela. E ora muito :),1.0
21447,12978,@biancaa_romanha :( muitchas,0.0
18266,9793,2/13 eu cs :(,0.0
21547,13078,@DazzlesHabbo AI SÉRIO? AFF :(,0.0
16283,7810,@ifavmilas kkkkkkkk ai ianquinha :(,0.0
19348,10876,"@90GOONER Tadinho :(
Vamos torcer pra passar rápido e você não perceber!!",0.0
18366,9894,eles vão se conhecer e se abraçar mt vai ser apaixonante :( https://t.co/iYcMeh7B0i,0.0
5355,5354,"@Pirulla25 @johnreillybr Então ""aqui tem café no bule"", Pirula?
:) Rsrsrs",1.0
17815,9342,@ihateCarolSilva Eu também!! :(,0.0
2083,2082,@Jongdaegans @ERPETLS @rl___pcy92 ada @rlcwfy 70k nego :),1.0
1747,1747,"Gosto de filmes de época: pelo cenário, contexto histórico, coisas antigas, carros e o cenário da época. Gosto demais de coisas antigas :)",1.0
19624,11152,@kehlanibright você me abandonou :(,0.0
12400,3927,"fiz a porra da paródia de Despacito (só falta gravar um áudio decente) e vejo que o Whindersson tá gravando tb. pô, tomei no cu :(",0.0
1515,1516,@rodolphochinem Parabéns!!! Felicidades e feliz... Idade!!! :),1.0
24760,16293,n me apetece nd ter ensaio agr fds :(,0.0
18200,9727,@haayjess hj nao dá !!! :(,0.0
3767,3766,"se você fosse um animal, qual você seria? — Bicho preguiça :)  https://t.co/ECMkCRDHLT",1.0
4370,4369,"vcs indo brigar na outra tag estão ajudando eles a subir :) 
I am voting for BTS for TOP SOCIAL ARTIST at the #BBMAs. RT to vote! #BTSBBMAs",1.0
2720,2719,@cadinho08 3 jogos seguidos :),1.0
11031,2558,Estou cá com umas dores :(,0.0
1223,1224,"@iashilley É.. bem convincente, avho qie vc acabou de converter uma pessoa :) kk",1.0
21048,12579,necesito a alguén que venha conmigo ao concerto de Andrés Suárez. Por apoio moral polo menos. Porque ir soa.. :( e que é raro todo esto.,0.0
15257,6784,eu mal dormi :(,0.0
14246,5773,"a blusa do menino logo era P coube certinho em mim, foi triste devolver :(",0.0
21828,13359,"@021h0_ sim, principalmente com 17 anos :(",0.0
291,292,"@theanaleonor hahahahha, eu também ficaria mas eu tenho fé que o segundo G me parta tudo menos o coração, não é esse :)",1.0
15259,6786,@CafeWithLeite_ Eu n sei a letra :(,0.0
14566,6093,@Melo_Rayany ai machuca  :(,0.0
23661,15193,Muito ruim quando você esta sonhando (melhor sonho da minha vida) e acorda :(,0.0
18656,10184,"k0nfig ganhando o jogo pra SK, que pinada :(",0.0
1339,1340,"@himeros999 é que tu não conhece o cantor, senão entenderia.. KKKK. Ah entendi, legal :)",1.0
23408,14940,"eu só queria de presente um ingresso pra esse show do #BrunoMars que vai ter no RJ, será que é pedir muito? :(",0.0
21258,12789,mas ele nem sabe quem eu sou kkkkkk :(,0.0
10352,1879,"Vou acabar baixando certeza a segunda temporada de ""you me her"" pq tá foda esperar pra que saia no @NetflixBrasil :(",0.0
23860,15392,"@oizjm minha melhor amiga mora ai em sp, so queria poder ir ai :(",0.0
13531,5058,@Antonio_qg Até o rocha tá fechado :(,0.0
716,717,Fim de domingo e eu como sempre. Na aguinha :) @ Solar do Horto https://t.co/eGbuv9K2YF,1.0
10983,2510,@biadabruzzo Tambem queria  :(,0.0
16140,7667,Estou mesmo a ficar assustada e preocupada!! :(,0.0
1151,1152,que domingo :),1.0
18775,10303,NÃO ACREDITO QUE VI SPOILERS DE QUEM É O SAVITAR! CHORANDO :(,0.0
1938,1937,só espero não ter ressaca amanhã :),1.0
17116,8643,"AAAAAAAAA :"")
pena que eu não pude assistir por não ter mais o canal pago :( https://t.co/OVaOqUi3sx",0.0
10846,2373,"Shows e divulgação de Signal + promo no Japão + Kcon em NYC e isso tudo em junho. Nada de descanso, que dó :(",0.0
21234,12765,Eu to morrendo de preguiça de subir na casa dos meninos mas eu to com tanta sdd de passar meu tempo com eles :(,0.0
5435,5434,Vou continuar o imagine do Jungkook vampirão agora :),1.0
18977,10505,"@elizabetebatore Eu não faço low carb radical, mas só como pão de manhã muito raramente. Foi o mais difícil pra mim. :(",0.0
24218,15750,@karlaspoesie me ajuda :(,0.0
15262,6789,Tive um sonho muito ruim e real :(,0.0
11423,2950,eu assisti esse video literalmente chorando :( https://t.co/HscYCyz28S,0.0
21499,13030,@jumo_t ambos dão um puta trampo isso q eh foda :(,0.0
89,90,"@autrecyntia vi não, fale-me mais sobre. :)",1.0
9060,587,@IMTPortilho Queria ser FNC :(,0.0
9975,1502,@microtumblr Para com essa bad maninha ta me fazendo ficar triste :(,0.0
8985,512,"O problema da red nesse jogo foi os drags que a DW pegou, o dioud e o tockers trollando um tequinho, e o brtt apagado no game... :( sad",0.0
21902,13433,"rulado pelo @Bjergsen  :(
@zeicrolol https://t.co/dVDfYXKdA3",0.0
1238,1239,"Este fim de semana só serviu pa ficar na cama a dormir o dia todo, agr a estas horas nao tenho sono :)",1.0
18139,9666,não fala isso :-( https://t.co/o6rUmuNPaR,0.0
18758,10286,só queria continuar na minha cama :(,0.0
14073,5600,@biaaraujo57 fiquei em mat :( cê vai só no horário do plantão mesmo né?,0.0
24245,15777,@leticiavalecilo amiga :(,0.0
2583,2582,@Ineseparaamigos Digo o mesmo :),1.0
6260,6259,Eu sou um profissional em passar vergonha. :),1.0
23748,15280,"Por mais que eu ainda esteja pertinho ja sinto saudades daquele abraço, beijo, carinho, aaaaaaaaaa :(",0.0
5699,5698,"meu tumblr não está pegando, se alguem quiser um desses icons fala que eu mando :) https://t.co/sxjQY51BJp",1.0
3536,3535,bom-dia :),1.0
9251,778,@badlittmonster sim :( ai quando que ela vai acertar nessa merda,0.0
7457,7456,@Valter1996 Vc n foi no meu niver ne :) legal é nois,1.0
14454,5981,@PROTECTJlMlN Dá um exemplo? Eu me confundi um pouco :(,0.0
5117,5116,@hugoserodio2001 Pois tenhooo :),1.0
24947,16480,"@vanbondy ai sério??? :( poxa, entendo. eu tb ficaria chateada. mas oq importa é q vc conheceu eles cara, foto é só pra ficar de lembrança",0.0
11054,2581,PARK JIHYO EH O SER HUMANO MAIS ADORAVEL DO MUNDO :( ela tava dizendo q ama a australia e do nada disse q ama as me… https://t.co/QmJkmabv2o,0.0
12286,3813,@prongkins @tennackles mas gente eu to aqui agora :(,0.0
5839,5838,@PaulinhaBraun Parabéns pra ele! :),1.0
20755,12286,@LucasHBra aqui não :(,0.0
1593,1594,Quebrei a tela do meu celular :),1.0
24823,16356,A gente só dá valor quando perde :(,0.0
765,766,@akirespeant Seguita :),1.0
12287,3814,@Erickftrubius Bebe no pasa nada :(,0.0
5431,5430,Bem tmb — Que bom :) https://t.co/HbEKJauEI7,1.0
8951,478,Alguém q diga sítios p explicações para matemática pls.  :(,0.0
1640,1640,@pamelafrcosta69 ta aprendendo :),1.0
14245,5772,@biiell_almeida Eu tinha um e amava mas foi uma edição limitada :(,0.0
19536,11064,@gs_saboia Vc feriu meus sentimentos :(,0.0
23578,15110,"eu tô passando mal, que bosta :(",0.0
21532,13063,"Mozao fez janta, batata frita e tal e eu dei um perdido nela, poxa :(",0.0
25153,16686,@lzszb noitão é sempre esses horários :( pelo menos até covenant acho que aguento,0.0
4339,4338,Uma merda :) https://t.co/CKwvC0Ceil,1.0
4561,4560,"Aqui fica a segunda etapa do MDC 2017, neste dia ainda estava meio doente e fraco, mas já comecei a atacar :)... https://t.co/ReKJNCh3sT",1.0
24341,15873,@cleytu Aqui temos a prova de que brasileiro não sabe votar :(,0.0
17625,9152,Tô sem net aí não dá p ver prison pela TV :(,0.0
12626,4153,@selenagomezbr uma pena que uma parada tão importante dessa foi tomada por homens :(,0.0
24141,15673,"@liviaelk ah gatinha, eu nao sou mimado :(",0.0
990,991,Leonardo adorou :),1.0
14519,6046,@eliszaclarke meu playlivros bugou eu to usando um moon book ou sei lá :( mas me diz com fazzz,0.0
7525,7524,"Hoje e aniversario da Fotografa do enzo ♥
   Como ela diiz , fotografa e prima :-) 
Paraaaabeens Vivii ♡♡♡",1.0
25600,17133,eu fico triste de pensar que a gente pode chegar a nunca ouvir uma versão final de nightmare :( um hino daquele,0.0
8732,259,o sorriso e o sotaque aaaa :(  #ZFNaHoraDoFaro,0.0
16835,8362,"@TodoporCvu não, no site não :( tem uma aqui perto aí no site só olho os modelos que tem, desculpa :(",0.0
15648,7175,@nadiouribeiro Eu preciso desse livro traduzido pro português :(,0.0
8755,282,@lorevinagrete amanhã n têm aula :(,0.0
5971,5970,@tcaroline__ Por isso eu amo essa rede social do passarinho :),1.0
1083,1084,@ThePineapple0 claro kkkk :),1.0
11611,3138,saudades do meu ppv :( https://t.co/mHYgPIkcxv,0.0
25667,17200,"@ravyssteph É verdade, agora só quando eu ir aí de novo, e eu não faço a mínima ideia de quando :(",0.0
3953,3952,"@LSabatella, atriz e defensora dos direitos humanos, reforça ato dos trabalhadores em SP :) #1deMaiodeLuta https://t.co/WU33JruUy2",1.0
11473,3000,"gente to apaixonada, olha as blusinhas deles :( https://t.co/uVlhtZLo3w",0.0
4974,4973,"Só não te ama quem não te conhece! :)
 #EuAmoIsrael https://t.co/MUOJi65Exh",1.0
12643,4170,"@bahhbs :(
fica bem meu amorrr",0.0
3563,3562,"@JSnotario força, avancem :)",1.0
10809,2336,tô com mt sono aff :(,0.0
7307,7306,@Akssouto antes de dormir e de manhã tbm :),1.0
25232,16765,@ordoness_ não fala isso bb :(,0.0
10874,2401,Eu gosto imenso desta gaja @souamartaaa :(,0.0
10851,2378,"@starsdnec O problema é que só tenho a calzedonia perto de casa, não tenho primark nenhuma :(",0.0
21879,13410,@bella05isoldi errei altura e matéria preferida :(,0.0
19551,11079,To com medo da fila de hj :(,0.0
8276,8274,@OXezintoper naum sei :),1.0
19940,11469,"@arthurvendrami Nem fala, aproveitar mais os momentos AIAI :(",0.0
17944,9471,"@ariesrevolts Quero, pfvr :(",0.0
19223,10751,queria uma Lapinha mas tô cheia de provinhas :(,0.0
6156,6155,@GiovanaGrignani Que bom q a conta aqui é minha né? Aí eu posto o q eu quiser :),1.0
15255,6782,acordei :(,0.0
13354,4881,@DameMahomie @totosalvio8 vou é levar block :(,0.0
1092,1093,"@btsbrazil_twt @junghosheok @BTS_twt ok, obrigada :)",1.0
8135,8133,"Dólar caiu :) - R$3,16 às 11:19",1.0
