"id","text","sentiment"
"15182","@thaisctorquato ei n fala assim cmg &gt;:(",0
"15183","@SaoPauloFC Eu queria ir mais não dá :(",0
"15184","@renatasilvap Pior q existe mesmo :(",0
"15185","@quasemiss @sp_prefeitura Só quinta que vem agora :(",0
"15186","eu tô morto por dentro :(",0
"15187","@mserrano @fefito @tatifarah Antes fosse q tudo isso seriam so piadas :(",0
"15188","@ProfPedroCampos tô triste pq entendi suas aulas do Reta Final e resolvi aquelas questões com facilidade mas essas q parecem fáceis, Não! :(",0
"15189","queria tanto ganhar o@negocio do harry :(",0
"15190","@yunuyasha ai eu fiquei tão pouco tempo que nem aproveitei mt :( fui de canoa aí tive que voltar logo, mas mt gostosinho lá!!",0
"15191","@gugarosp Fala isso nao eu fico tist
Eu nem quero q a gordura saia eu so quero o musculo crescendo msm :(",0
"15192","@beeshapei_ Não ta sendo bons dias :(",0
"15193","Muito ruim quando você esta sonhando (melhor sonho da minha vida) e acorda :(",0
"15194","Boa tarde pra quem dormiu só um pouquinho :(",0
"15195","sexta tem jogo eto com os dois tornozelo dolorido :(",0
"15196","Não pude doar sangue, pressão muito baixa :(",0
"15197","@doispontosbe Eita, Janis, não tenho. :(",0
"15198","@ultraLighttz Melhoras , :(",0
"15199","justin vc eh um bb :( https://t.co/WF4NfzqX3P",0
"15200","@ nem sabe que é minha @ :(",0
"15201","agora vou estar sozinha no centro de exames durante 40 min :(",0
"15202","Pq o correio tinha q entrar em greve né mano, minhas brusinha vai demora uma cota pra chega :(",0
"15203","gente a sarah é muito maravilhosa ate agora não acredito :-( ela literalmente fez o meu dia eu me senti tão melhor,… https://t.co/gUjyo8ZIW3",0
"15204","Queria comer acarajé em Salvador agora :(",0
"15205","@frasesdebebadas @helipadefavela Poxa.... :(",0
"15206","@regina__azevedo Eu nem fui hoje :(",0
"15207","opa não encontro o torrent do ep 4 de masterchef :(",0
"15208",".@ORappa @marcelo_falcao E outra, venham logo pra Salvador pra matar a saudade e dizer um: até breve! :(",0
"15209",".@lostgio_ 1 linda dms
2 tt
3 35 infelizmente :(
4 seila
5 n tem
6 tem n",0
"15210","@menelkir O Windows é em português :(",0
"15211","@BROOKEPASTORA @tommoseokz tô querendo fotinhas da Vic mas ela n tem instagram :( fui no fb mas nem tem foto dela sozinha, só a de perfil",0
"15212","o rostinho dele kk kkkkk af eu te amo tanto :-( https://t.co/zyWRRnm7xS",0
"15213","@gocasebr @HaruyukiNeto Eu queria ser bloqueirinha pra ter uma assim :(",0
"15214","@yoleeo_ tudo bem :(",0
"15215","Que dia triste :(",0
"15216","queria saber o que aconteceu com o justin e a pattie se eles brigaram e tal, quero eles juntos :(",0
"15217","@kbguedesss eu tbm :(",0
"15218","@prometelgls Queria um encontro assim da Sara e da Jessica :(",0
"15219","@cinzmm to cici :( brigada meu amorrr &lt;3",0
"15220","Em todos esses anos nessa industria vital, e a 3° vez que isso me acontece. 
:( — se sentindo chateado",0
"15221","bar :-( : e9b58cb1-6ac4-4e3c-a40c-32308cd0d653",0
"15222","nina não aparece :(",0
"15223","@DiogooMatos Mano n quero que cages no utube mas acho que era o melhor para ti :( porque so te querem msndar a baix… https://t.co/QbkBdnZykT",0
"15224","Que fome :(",0
"15225","Eu tava malzinha e aí vi o gif do shownu :(",0
"15226","@feraauxiliadora Que troste :(",0
"15227","@Guuga25 Tou chateada cntg :( dps dizes q sou má",0
"15228","@gneraleia nao pq o moço tá arrumando a antena &gt;:(",0
"15229","Entro no twitter e vejo essa tag. É de doer o coração :( 

#Enem2017",0
"15230","@Bea_martins_ acho que não :(",0
"15231","nao acredito q vou fica sem internet de novo  hj no trabalho :(",0
"15232","qmd receber uma lap nos meus anos :(",0
"15233","Acho meu braço pequeno :(",0
"15234","Tadinho. :(
Quero muito casar com esse homem, me ajuda Deus! https://t.co/vAL4lcbLzy",0
"15235","Esse vídeo dos polícias tirando o ""carrinho de supermercado"" mexeu tanto comigo, deu um aperto no coração ver aquele homem chorando :(",0
"15236","@_matheus_cs Isso é tao vdd :(",0
"15237","@pontes_igor eu sou o sasuke e n aceito vc ter saido &gt;:(",0
"15238","@jandershow13 essas gordas não gosta de nos :(",0
"15239","@pqpgabriel_cwb 01/06, não contem comigo pros roles do início de junho :(",0
"15240","@annecnst Pq meu bem ngm é perfeito e a vida é assim :(",0
"15241","hoje tem física :(",0
"15242","@henriesays Nossa, muito verdade! Me sinto exatamente assim no meu :(",0
"15243","Esse final de semana a ultima coisa que eu vou ter é paz :(",0
"15244","@Fabio_hSousaa Vi no Voloch que ela tá pedindo 30mil por mês na temporada, não sei se é verdade, queria uma outra central :(",0
"15245","o vídeo de hoje infelizmente vai ficar pra amanhã :(",0
"15246","To sem saber o que fazer :(",0
"15247","n tomei café e n consegui almoçar, tive q tomar um remédio horrível :(",0
"15248","@NilvaniaSempre tbm queroo :(",0
"15249","queria que felicity jones participasse do cast fixo de star wars :(",0
"15250","@sasturno mas vc ja namora a dest ai fica dificil :(",0
"15251","@leorzanette Eu fiquei desesperada kkk mas acho que foi mais consequência da paralisia do sono :( eu ainda tô meio acordando",0
"15252","Queria ter ido pra casa da minha irmã, ahh :(",0
"15253","uma voz tão bonita :(",0
"15254","queria uma foto da barbara com a dilone e a vanessa moody :(",0
"15255","negocio é fica deitado o dia inteiro, falto a atençao :(",0
"15256","nickelback lançou musica nova semana passada e eu so vi agora kkkkkkk :(",0
"15257","não pode ser aaaaaaa, estou afim da pessoa errada :(",0
"15258","Sonata Arctica em BH
cogitei ir? demais
semana que vem
quero :(",0
"15259","@FILTHYPOP sério? Ainda não atualizaram aqui, não acredito. :(",0
"15260","Cada dia tem sido uma eternidade :(",0
"15261","aaaa que sdd que eu to do meu amigão Vg :(",0
"15262","@natalieisha To passando mal, e ainda to sem dinheiro, bem provavel eu não ir :(",0
"15263","@XXXB094 eu sei que é mas e se o tatuador fizer mal feito? :(",0
"15264","sniper americano me lembra taaaaanto uma pessoa :(",0
"15265","Quem dera se essas minhas unhas me dessem uma moral de crescer rápido :(",0
"15266","quem eu magoei vem de zap comigo pra gente conversar pfvr :(",0
"15267","@alItwodinah CLARA TIVE UM SONHO MT TRISTW :(",0
"15268","Pq as pessoas colocam gelo no suco de laranja natural? :(",0
"15269","as pessoas me julgam muito mal... :(",0
"15270","o justin segurando a mão do scooter :-( https://t.co/Bv1rw3mYEM",0
"15271","@_leticiadf putz que bad :(",0
"15272","@IAmRobinSane tara na :( lets go?",0
"15273","@Crisszorita Uf uf ia bs, estos lgbtiq+ de kk, joe, puta bida :(",0
"15274","aí eu tive recaída e tá péssimo agora :(",0
"15275","eu me sinto até meio :( pq mesmo se ** ****** ******* ****** *** ** ***** ** ***** eu *** ***** pq ** ******* **** *****",0
"15276","Voltar pra casa andando esse horário passando por vários lugares que vendem comida sem ter comido nada é bem triste :(",0
"15277","Mais uma estrela que brilha no céu :(
#DukaEterno ➰
#Gordo ➰",0
"15278","@RBittencourtOn Rafa, nunca consigo acessar os links do facebook que você posta :(",0
"15279","UM BEBÊ LINDO :( https://t.co/RSlGiE7Fo2",0
"15280","Por mais que eu ainda esteja pertinho ja sinto saudades daquele abraço, beijo, carinho, aaaaaaaaaa :(",0
"15281","Esse mc flurry d sonho d valsa vicia :( fui no banco 11h da manhã não aguentei passar pelo mc e não comprar",0
"15282","@francisco_18_29 vou dizer à tua mãe que me tratas mal :(",0
"15283","@O7h13 Eu estou bem triste dps de ter visto esse video, que absurdo meu Deus :( vontade de chorar.",0
"15284","@huusgo pior coisa :( tem q ter paciencia né pq tbm n é facil pra pessoa perceber o quao toxico é o relacionamento",0
"15285","Ultimamente eu tô tão chata kk odeio ficar doente, não dou atenção p ninguém e acabo sendo tão chata :(",0
"15286","@georgiacoelho ai mana, eu tb :( enjoo nesse ponto, de não aguentar ouvir a voz mesmo. tenso!",0
"15287","@l4urinhar Isso que da rouba dos outros :(",0
"15288","@tkjimin nunca morreu, ainda espero paciente por uma taekook também :(
#BTSBBMAs",0
"15289","@xxmenezes Mas ele é :(",0
"15290","Quero você,  vem ficar comigo :(",0
"15291","@ohmyrhiannon caralho que merda, velho :(",0
"15292","@r0llercoaster Eu não, não sei se vou conseguir ir :(",0
"15293","Terminei de assistir Girlboos, já To com saudades :(",0
"15294","@gfiumari :( queria, mas roubei a bolacha da menina que mora comigo... acabou :(",0
"15295","@NaoInviabilize @rosana SIM
As orelhinhas do meu dog ficam geladas :(",0
"15296","o cabelinho :( https://t.co/ghFbXMlIUe",0
"15297","triste pq não vou poder acompanhar o eps de hoje, vou perder minha elizona :(",0
"15298","Não aguento mais isso :(",0
"15299","a verdade é que eu to aqui pra não almoçar pela terceira vez hoje :(",0
"15300","@FOXSports_Chile @polaco_goldberg @CamiStuardo @rodrigosepu @Lucilavit que programa mas fome :(",0
"15301","@Costtaarafa ossada :(",0
"15302","oi gente, alguém me conta as novidades q cheguei agora. já sei q perdi a live do meu doc :(",0
"15303","Eu quando era de team só ganhei 1 abiguinho e n consegui evoluir por causa dela :( https://t.co/MHLirDWSHf",0
"15304","yixing e luhan juntos :( eu to mto triste",0
"15305","fui campeão pela ""encanta natal"" e foi o último ano da quadrilha :( e dancei um ano na ""dança nordeste"" que saudade vei",0
"15306","@kaoanhmoreira dia pq de bom p mim nao teve nada :(",0
"15307","bem que os dois poderiam ter se encontrado :( https://t.co/m4ii6MPzFj",0
"15308","@brugarcez_ Viu a fila que ta no couto? To com medo de acabar as meia entradas :(",0
"15309","Esse guri e um podre sujo como pode :(",0
"15310","@_kitajr nossa, que bad :( logo Euphoria que vai geral! mas tenta ir",0
"15311","É hora de dar tchau :(",0
"15312","@rafafcanittas Eu tava jurando que ela ia performar agora dia 21 :(",0
"15313","@TheGirlOnRed que dolor :(",0
"15314","To muito mal, dor de garganta :(",0
"15315","@hmm_vtf tbm acho :(",0
"15316","@Iamgrazimuller Exatamente, junta tudo affff as pessoas pensam que é pouco, mas não é :(",0
"15317","A mein a era Duncan já acabou, a era ginobili está próxima e a era Parker eu esperava demorar mais pelo jeito não :(",0
"15318","n quero ir trabalhar hj :(",0
"15319","@Brunowk1ng Mas eu sou mo gente boa :( hahahahah",0
"15320","o ingresso de todo mundo do RiR chegando e o meu nao :(",0
"15321","Seh loco chavao os cara no flash.. :(",0
"15322","@pprtmlk Amanhã? N da sexta tem under :(",0
"15323","e sonhei tbm que consegui um emprego :(",0
"15324","sdds mts sdds :(",0
"15325","@_LucasLanza Hahahah, as vezes é dificil :(",0
"15326","Nunca termine este anime :( https://t.co/fxyUR74Ujl",0
"15327","@nanasthings achei fofo, mas isso pode ser usado pra afastar jeiza e zeca tbm :(",0
"15328","Preguiça de levar o luiz na escola :(",0
"15329","Queria strogonoff :(",0
"15330","quero ouvir a musica do meu amorzinho mas n só vou chegar em casa 15hras :(  

i vote @BTS_twt for Top Social Artist at #BTSBBMAs",0
"15331","@elijahlopez23 @iambeckyg não aguento :( @nkhnizer @lacresantana",0
"15332","@rafaellapch Eu acabei de sair de lá na verdade :( mas eu acho que hj rola sim",0
"15333","Ele morreu hoje :(",0
"15334","Kle, olha isso mano :( https://t.co/pE0qxWqBfc",0
"15335","@NLevandowski94 não to com tanta grana assim :(",0
"15336","gente alguém me da basement em sp :(",0
"15337","Todo dia 4 será várias lembranças :(",0
"15338","ano bato bai :(",0
"15339","@Daamile e esses da tilibra nunca mais vi :(",0
"15340","@jhossauro td bem orgulhinho da amizade aqui
a gente vê depois :-(",0
"15341","Agora os bebês começaram a chorar e as crianças a gritar e nada da médica chegar. Mais de meia hora de atraso. Que bom. :(",0
"15342","@sincemcvey :( você vai encontrá-lo",0
"15343","@lilo_klayn Eu nunca acordo assim :(",0
"15344","@Rafaah_Matos sim eu sei como é, meh :(",0
"15345","@zainsquxd falta só alguns meses pra eu fazer 14 &gt;:(",0
"15346","Eu amo tanto o karev aaaaa :( meu coracao chega a doer",0
"15347","@MaaaaaaariL ahhh :( mas vamos marcar alguma coisa antes de vc ir sis",0
"15348","eu fico comendo como se n houvesse amanhã, mas smp tem :(",0
"15349","A padaria tem sopa todos os dias, menos hoje que tá frio :( #MurphyOnipresente",0
"15350","PQP canCeLARAM o eVENTO :O !! :( https://t.co/PhpAoaR1jH",0
"15351","@elMiguel_ pois é, tem cada coisa maravilhosa la :(",0
"15352","Tua mudo? :( https://t.co/L9lqcJdx8s",0
"15353","a gisele falando que reza pra que eu e o Luís possamos nos conhecer foi a coisa mais linda :(",0
"15354","@haaaannaa Acontece :( também nem fui atrás do trabalho novo deles. A gente cresce musicalmente também ahahah",0
"15355","@samiaqp sim! fui pra comprar ingresso bon jovi e agora só inteira :(",0
"15356","amo monster inc :(",0
"15357","@Vilipendiada_ KKKKKKKKKKK AI MEU DEUS, SPOILER :(",0
"15358","@Vin1_ Eu sou muito lixo então :(",0
"15359","caralho eu :( https://t.co/e5epCkPCA7",0
"15360","Chateada 
Quando vc ver uma roupa em uma loja,  volta pra comprar e ja vendeu :(",0
"15361","a novelinha tá acabando mesmo :(",0
"15362","queria dormir o resto do dia :(",0
"15363","@unicorni0ws aaaaaaaaaaaaaaa muita saudade :(",0
"15364","@O93SHS Obrigado, nenê :(",0
"15365","sobre acordar e quase não conseguir abrir o olho :(",0
"15366","@amandacamarap @lemosisabela @Fala_Fael @lenapoetini O máximo que podemos fazer por agora é uma visita por Skype mesmo :(",0
"15367","Mais um dia sem vc meu amor. .. :( — se sentindo deprimida",0
"15368","@xTatiFerreira Não gosto :( 
Qual a relação de 4 de maio com SW? Hahaha",0
"15369","mas gente quando voto pra não eu tô triste :( https://t.co/A8Qh0Ll0FS",0
"15370","@_danixv Obrigada bbzona :( te amo muito ❤",0
"15371","@CSTICKERCOM im IOS :(",0
"15372","que saudades do meu cabelão e da academia :( https://t.co/oZaGOKgtLy",0
"15373","meu pai n deixou eu ir :(",0
"15374","@OGlobo_Cultura Não consigo abrir. :(",0
"15375","@spouselarrys Kkkkkkkkkkkkkkkkkkkkk é mesmo, infelizmente n faço mais :(",0
"15376","@tangerinnaa Diminuiram o peso das malas, acredita? :( Vou em setembro pra Portugal. Vai lá encontrar comigo.",0
"15377","@g_cantalice2 Só não pode me chutar, kkkkkkk. Vamos, nunca te pedi nada :(",0
"15378","eu amo tanto meu bolinho :(",0
"15379","@SporTV #selecaosportv Ceará foi campeão ontem e vcs só falam de Flamengo :( Vão falar do Ceará?",0
"15380","Folga na quinta eh a mesma coisa que ir em uma festa open bar e ir embora as 23 hrs ....:(",0
"15381","@981BS Revoltados Online... &gt;:(",0
"15382","eu não sei pq curto esses negocio de falarem indireta no anônimo eu nunca descubro o que é pra mim  :(",0
"15383","Não sou nada :( https://t.co/uUU3x1R2Ha",0
"15384","@ojoleana compartilho da mesma vontade :(",0
"15385","tão meu amor :(",0
"15386","Paul e Candice estão no brasil e eu tô louca pq eu n posso ir ver eles :(",0
"15387","@happiIycabello @hoseoklourry Ah sim :( mas muito obrigada",0
"15388","Já estou com saudades :(",0
"15389","Com sono :(",0
"15390","@LTomlinsonCreww @ShawnMendes não foi eu que tweetei amor :(",0
"15391","Amanhã tomara q ainda tenha ingresso pra eu comprar, vou rezando, queria ter ficado no norte :(",0
"15392","@oizjm minha melhor amiga mora ai em sp, so queria poder ir ai :(",0
"15393","Se diz meu amigo mas não me chama pra viajar :(",0
"15394","bati a cabeça na parede hj e nao parou de doer ainda q cu :(",0
"15395","@dianabrgm Parei já. :(",0
"15396","@reasongiIinsky tomará que você se concentre meu amor :(❤",0
"15397","@taiqro Você tem que me dar colo pra chorar, não me bater. Se não eu choro mais :(",0
"15398","@jamelateta mas meu neném é vc e não ele :(",0
"15399","Gente, eu tive um sonho horrível com minha avó, pesadelo na verdade! :(",0
"15400","E acaba deixando o sapato q queria na loja :(",0
"15401","@happiwness minum apa?:(",0
"15402","@pontofrio @Multiplus Até agora sem nenhum retorno :(",0
"15403","@welrihs manooooooooooooo :( eu preciso passar maquiagem no sabado, fala isso não",0
"15404","@288CS Meninos que se revoltam com situações alheias me add &gt;:(",0
"15405","@shealliam sério? que ruim :(",0
"15406","Meu pai viaja hoje e só volta segunda, não to bem com isso :(",0
"15407","é tanta coisa pra estudar e eu só penso em dormir :(",0
"15408","ora ora a senhora acha que pode simplesmente ser ví... — amiga eu quero ter poderes feministas :(  https://t.co/wfYZf0fkEa",0
"15409","Não gosto de ficar sozinha :(",0
"15410","@Creeveey O nein :( ❤️",0
"15411","to acabando @13ReasonsWhy com uma energia pesada da porra. que negócio triste, danado. :( que realidade medonha é essa que a gente vive",0
"15412","@981BS Peraí que eu vou criar 500 contas pra te add!! &gt;:(",0
"15413","é normal nao querer fazer aniversario? nao quero sair dos 18 nao :( ""então morre"" morre vc desgraça",0
"15414","@allanleao pois é :(",0
"15415","PAREM DE FLOODAR SOBRE FUTEBOL NA PORRA DO GRUPO DO WHATSAPP 
OBRIGADA &gt;:(",0
